TIF Number,TIF Name,Time Period,Type,Description,Amount,Designation Date,Expiration Date
T-149,Stevenson/Brighton,2027,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2027,Revenue,Property tax,5392200,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2028,Current Obligations,Program administration,-244800,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2028,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2028,Revenue,Property tax,5742700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2029,Current Obligations,Program administration,-245000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2029,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2029,Revenue,Property tax,5742700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2030,Current Obligations,Program administration,-245100,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2030,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2030,Revenue,Property tax,5742700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2031,Current Obligations,Program administration,-262600,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2031,Revenue,Property tax,6103600,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Current Obligations,Traffic signal installaion - 4821 S Western Blvd,-170700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,3411000,04/11/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,Bus Priority Zone - Western Ave / Diversey,-40000,05/09/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-2015000,05/09/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,"Pedestrian safety improvements - Diversey, !-90 ramp to Western Ave",-325000,05/09/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,Program administration,-66900,05/09/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,RDA - Green Exchange HUD 108 loan,1388500,05/09/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,RDA - Green Exchange Note R-1 pmts,-9319500,05/09/2007,12/31/2031
T-150,Addison South,2019,Current Obligations,Viaduct - removal & ROW acquisition - Belmont/Western/Clybourn,1000000,05/09/2007,12/31/2031
T-150,Addison South,2019,Fund Balance,Surplus TIF Funds - 2019,-537000,05/09/2007,12/31/2031
T-150,Addison South,2019,Revenue,Property tax,5519500,05/09/2007,12/31/2031
T-150,Addison South,2019,Transfers Between TIF Districts,To Diversey Chicago River (Lighting),-176000,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,Bus Priority Zone - Western Ave / Diversey,-435000,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,Program administration,-69100,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,RDA - Coyote Logistics,-106100,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,TIF Works,-50000,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,Traffic signal - left turn arrow - Elston/Logan,-101000,05/09/2007,12/31/2031
T-150,Addison South,2020,Proposed Transfers,To Diversey Chicago River (Lighting),-24000,05/09/2007,12/31/2031
T-150,Addison South,2020,Revenue,Property tax,5519500,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,Program administration,-72100,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,SBIF,-500000,05/09/2007,12/31/2031
T-150,Addison South,2021,Revenue,Property tax,5519500,05/09/2007,12/31/2031
T-150,Addison South,2022,Current Obligations,Program administration,-78900,05/09/2007,12/31/2031
T-150,Addison South,2022,Current Obligations,SBIF,-500000,05/09/2007,12/31/2031
T-150,Addison South,2022,Revenue,Property tax,5826600,05/09/2007,12/31/2031
T-150,Addison South,2023,Current Obligations,Program administration,-94100,05/09/2007,12/31/2031
T-150,Addison South,2023,Revenue,Property tax,5826600,05/09/2007,12/31/2031
T-150,Addison South,2024,Current Obligations,Program administration,-126000,05/09/2007,12/31/2031
T-150,Addison South,2024,Revenue,Property tax,5826600,05/09/2007,12/31/2031
T-150,Addison South,2025,Current Obligations,Program administration,-134800,05/09/2007,12/31/2031
T-150,Addison South,2025,Revenue,Property tax,6142900,05/09/2007,12/31/2031
T-150,Addison South,2026,Current Obligations,Program administration,-202000,05/09/2007,12/31/2031
T-150,Addison South,2026,Revenue,Property tax,6142900,05/09/2007,12/31/2031
T-150,Addison South,2027,Current Obligations,Program administration,-252900,05/09/2007,12/31/2031
T-150,Addison South,2027,Revenue,Property tax,6142900,05/09/2007,12/31/2031
T-150,Addison South,2028,Current Obligations,Program administration,-268100,05/09/2007,12/31/2031
T-150,Addison South,2028,Revenue,Property tax,6468800,05/09/2007,12/31/2031
T-150,Addison South,2029,Current Obligations,Program administration,-268300,05/09/2007,12/31/2031
T-150,Addison South,2029,Revenue,Property tax,6468800,05/09/2007,12/31/2031
T-150,Addison South,2030,Current Obligations,Program administration,-268500,05/09/2007,12/31/2031
T-150,Addison South,2030,Revenue,Property tax,6468800,05/09/2007,12/31/2031
T-150,Addison South,2031,Current Obligations,Program administration,-284100,05/09/2007,12/31/2031
T-150,Addison South,2031,Revenue,Property tax,6804400,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,Bike lanes - protected,-69100,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,Bridge repairs - Diversey Parkway,-4400,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,"Livable Streets Plan - Rockwell, Belmont to Elston",-200000,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-2600,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,Police Station - Area 3 - repairs,-673900,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,RDA - Coyote Logistics,-249300,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,RDA - Green Exchange HUD 108 loan,-1388500,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,RDA - Green Exchange Note R-1 pmts,-712200,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,SBIF,-1272200,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,TIF Works,-75100,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Current Obligations,Viaduct - removal & ROW acquisition - Belmont/Western/Clybourn,-1731000,05/09/2007,12/31/2031
T-150,Addison South,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,12588000,05/09/2007,12/31/2031
T-151,Armitage/Pulaski,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-30000,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2019,Current Obligations,Program administration,-5800,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2019,Proposed Projects,SBIF,-300000,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2019,Revenue,Property tax,161400,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2020,Current Obligations,Program administration,-6000,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2020,Revenue,Property tax,161400,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2021,Current Obligations,Program administration,-6200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2021,Revenue,Property tax,161400,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2022,Current Obligations,Program administration,-7100,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2022,Revenue,Property tax,200700,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2023,Current Obligations,Program administration,-8000,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2023,Revenue,Property tax,200700,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2024,Current Obligations,Program administration,-9900,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2024,Revenue,Property tax,200700,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2025,Current Obligations,Program administration,-11200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2025,Revenue,Property tax,241200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2026,Current Obligations,Program administration,-15400,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2026,Revenue,Property tax,241200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2027,Current Obligations,Program administration,-18600,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2027,Revenue,Property tax,241200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2028,Current Obligations,Program administration,-21000,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2028,Revenue,Property tax,282900,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2029,Current Obligations,Program administration,-21100,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2029,Revenue,Property tax,282900,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2030,Current Obligations,Program administration,-21200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2030,Revenue,Property tax,282900,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2031,Current Obligations,Program administration,-23700,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,2031,Revenue,Property tax,325900,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-100,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,Fund / Project Balances,Current Obligations,SBIF,-225200,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,Fund / Project Balances,Current Obligations,Traffic signal - 4000 W Cortland,-106300,06/13/2007,12/31/2031
T-151,Armitage/Pulaski,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,793600,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-570000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2019,Current Obligations,Program administration,-2700,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2019,Transfers Between TIF Districts,From Stevenson/Brighton (Lighting),570000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2020,Current Obligations,Program administration,-2700,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2020,Proposed Projects,Proposed park project #1,-850000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2020,Proposed Projects,Proposed park project #2,-125000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2020,Proposed Transfers,From Stevenson/Brighton (Park facility),125000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2020,Proposed Transfers,From Stevenson/Brighton (Proposed park/open space projects),850000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2021,Current Obligations,Program administration,-2800,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2022,Current Obligations,Program administration,-2900,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2023,Current Obligations,Program administration,-3000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2024,Current Obligations,Program administration,-3100,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2025,Current Obligations,Program administration,-7400,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2025,Revenue,Property tax,55300,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2026,Current Obligations,Program administration,-9700,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2026,Revenue,Property tax,55300,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2027,Current Obligations,Program administration,-11500,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2027,Revenue,Property tax,55300,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2028,Current Obligations,Program administration,-21100,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2028,Revenue,Property tax,229100,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2029,Current Obligations,Program administration,-21200,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2029,Revenue,Property tax,229100,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2030,Current Obligations,Program administration,-21300,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2030,Revenue,Property tax,229100,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2031,Current Obligations,Program administration,-31100,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,2031,Revenue,Property tax,408000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,Fund / Project Balances,Current Obligations,Sangamon Paseo - feasibility study,-35300,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,Fund / Project Balances,Current Obligations,SBIF,-363000,06/13/2007,12/31/2031
T-152,Little Village Industrial Corridor,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,1149400,06/13/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-800000,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2019,Current Obligations,Program administration,-11900,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2019,Current Obligations,SBIF,-400000,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2019,Current Obligations,Traffic signal - Elston & Lieb,119900,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2019,Revenue,Property tax,778400,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2020,Current Obligations,IGA - CPS - Farnsworth - Space To Grow,-400000,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2020,Current Obligations,Program administration,-12300,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2020,Fund Balance,Surplus TIF Funds - 2020,-51000,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2020,Revenue,Property tax,778400,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2021,Current Obligations,Program administration,-12800,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2021,Revenue,Property tax,778400,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2022,Current Obligations,Program administration,-15100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2022,Revenue,Property tax,893100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2023,Current Obligations,Program administration,-17600,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2023,Revenue,Property tax,893100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2024,Current Obligations,Program administration,-22800,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2024,Revenue,Property tax,893100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2025,Current Obligations,Program administration,-26200,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2025,Revenue,Property tax,1011100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2026,Current Obligations,Program administration,-38100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2026,Revenue,Property tax,1011100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2027,Current Obligations,Program administration,-47200,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2027,Revenue,Property tax,1011100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2028,Current Obligations,Program administration,-53500,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2028,Revenue,Property tax,1132700,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2029,Current Obligations,Program administration,-53600,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2029,Revenue,Property tax,1132700,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2030,Current Obligations,Program administration,-53700,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2030,Revenue,Property tax,1132700,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2031,Current Obligations,Program administration,-60200,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,2031,Revenue,Property tax,1258000,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,Fund / Project Balances,Current Obligations,Industrial Corridor / PMD study,-8400,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,Fund / Project Balances,Current Obligations,SBIF,-301100,07/19/2007,12/31/2031
T-153,Elston/Armstrong Industrial Corridor,Fund / Project Balances,Current Obligations,TIF Works,-67800,07/19/2007,12/31/2031
