TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-069,Pulaski Corridor,2032,Current Obligations,Program Administration,-103500,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2032,Revenue,Property tax,10064900,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2033,Current Obligations,Program Administration,-106600,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2033,Revenue,Property tax,10064900,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2034,Current Obligations,Program Administration,-109800,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2034,Revenue,Property tax,10528500,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2035,Current Obligations,Program Administration,-113100,06/09/1999,12/31/2035
T-069,Pulaski Corridor,2035,Revenue,Property tax,10528500,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - Kosciuszko Park/Mozart Park/Ken-Well Park/North Pulaski Library,-78800,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-920300,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,CDOT - Pedestrial safety improvements - 3832-3932 Diversey,-119100,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 01,-268400,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,CDOT - Street construction - Drummond Pl/ Kildare,-2700,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Pulaski/Dickens,-445500,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,DPD - Magid Glove site - acquisition/demolition,-1087400,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,DPD - TIF Plan Amendment - 12 Year Extension - Pulaski Corridor TIF,-300000,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,22924800,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,IGA - CPD - Kosciuszko Park,-870500,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,ISW - Admin,-31600,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,SBIF,-1837400,06/09/1999,12/31/2035
T-069,Pulaski Corridor,Fund / Project Balances,Current Obligations,TIF Works,-332100,06/09/1999,12/31/2035
T-172,Randolph/Wells,2022,Current Obligations,Program Administration,-156600,06/09/2010,12/31/2023
T-172,Randolph/Wells,2022,Revenue,Property tax,13356900,06/09/2010,12/31/2023
T-172,Randolph/Wells,2022,Revenue,Property Tax - 2022 - Collection Variance,507600,06/09/2010,12/31/2023
T-172,Randolph/Wells,2022,Fund Balance,Surplus TIF Funds - 2022,-12058900,06/09/2010,12/31/2023
T-172,Randolph/Wells,2023,Proposed Projects,CDOT - Street Improvements - 2023 Program,-330000,06/09/2010,12/31/2023
T-172,Randolph/Wells,2023,Current Obligations,"CDOT - Vaulted Sidewalks - Wells, Lake to Court Place",-2950000,06/09/2010,12/31/2023
T-172,Randolph/Wells,2023,Current Obligations,Program Administration,-161300,06/09/2010,12/31/2023
T-172,Randolph/Wells,2023,Revenue,Property tax,13356900,06/09/2010,12/31/2023
T-172,Randolph/Wells,2023,Current Obligations,RDA - Randolph Tower,647700,06/09/2010,12/31/2023
T-172,Randolph/Wells,2023,Fund Balance,Surplus TIF Funds - 2023,-18363000,06/09/2010,12/31/2023
T-172,Randolph/Wells,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-370000,06/09/2010,12/31/2023
T-172,Randolph/Wells,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,13944400,06/09/2010,12/31/2023
T-038,Roosevelt/Cicero,2022,Current Obligations,SBIF,-500000,02/05/1998,12/31/2034
T-172,Randolph/Wells,Fund / Project Balances,Current Obligations,RDA - Randolph Tower,-647700,06/09/2010,12/31/2023
T-186,Red Line S Transit,2023,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-8070500,12/31/2022,12/31/2057
T-186,Red Line S Transit,2023,Current Obligations,Program Administration,-96800,12/31/2022,12/31/2057
T-186,Red Line S Transit,2023,Revenue,Property tax,8495300,12/31/2022,12/31/2057
T-186,Red Line S Transit,2024,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-16464000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2024,Current Obligations,Program Administration,-197600,12/31/2022,12/31/2057
T-186,Red Line S Transit,2024,Revenue,Property tax,17330000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2025,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-25192000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2025,Current Obligations,Program Administration,-302300,12/31/2022,12/31/2057
T-186,Red Line S Transit,2025,Revenue,Property tax,26518000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2026,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-34272000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2026,Current Obligations,Program Administration,-411300,12/31/2022,12/31/2057
T-186,Red Line S Transit,2026,Revenue,Property tax,36074000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2027,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-43712000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2027,Current Obligations,Program Administration,-524600,12/31/2022,12/31/2057
T-186,Red Line S Transit,2027,Revenue,Property tax,46014000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2028,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-53532000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2028,Current Obligations,Program Administration,-642400,12/31/2022,12/31/2057
T-186,Red Line S Transit,2028,Revenue,Property tax,56348000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2029,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-63744000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2029,Current Obligations,Program Administration,-764900,12/31/2022,12/31/2057
T-186,Red Line S Transit,2029,Revenue,Property tax,67098000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2030,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-74364000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2030,Current Obligations,Program Administration,-892400,12/31/2022,12/31/2057
T-186,Red Line S Transit,2030,Revenue,Property tax,78278000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2031,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-85408000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2031,Current Obligations,Program Administration,-1024900,12/31/2022,12/31/2057
T-186,Red Line S Transit,2031,Revenue,Property tax,89904000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2032,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-96896000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2032,Current Obligations,Program Administration,-1162700,12/31/2022,12/31/2057
T-186,Red Line S Transit,2032,Revenue,Property tax,101996000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2033,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-108842000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2033,Current Obligations,Program Administration,-1306100,12/31/2022,12/31/2057
T-186,Red Line S Transit,2033,Revenue,Property tax,114570000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2034,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-121266000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2034,Current Obligations,Program Administration,-1455200,12/31/2022,12/31/2057
T-186,Red Line S Transit,2034,Revenue,Property tax,127648000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2035,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-134188000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2035,Current Obligations,Program Administration,-1610200,12/31/2022,12/31/2057
T-186,Red Line S Transit,2035,Revenue,Property tax,141250000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2036,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-147626000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2036,Current Obligations,Program Administration,-1771500,12/31/2022,12/31/2057
T-186,Red Line S Transit,2036,Revenue,Property tax,155394000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2037,Current Obligations,IGA - CTA - Red Line S Transit - Construction,-161600000,12/31/2022,12/31/2057
T-186,Red Line S Transit,2037,Current Obligations,Program Administration,-1939200,12/31/2022,12/31/2057
T-186,Red Line S Transit,2037,Revenue,Property tax,170106000,12/31/2022,12/31/2057
T-180,Red Purple Transit,2022,Current Obligations,Program Administration,-619100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Revenue,Property tax,68439600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Revenue,Property Tax - 2022 - Collection Variance,-13954700,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Transfers Between TIF Districts,To Bryn Mawr/Broadway (Red Purple Modernization Transit TIF),-11260200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Transfers Between TIF Districts,To Devon/Sheridan (Red Purple Modernization Transit TIF),-1190000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Transfers Between TIF Districts,To Hollywood/Sheridan (Red Purple Modernization Transit TIF),-7281600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Transfers Between TIF Districts,To Lawrence/Broadway (Red Purple Modernization Transit TIF),-9147900,11/20/2016,12/31/2052
T-180,Red Purple Transit,2022,Transfers Between TIF Districts,To Wilson Yard (Red Purple Modernization Transit TIF),-2125900,11/20/2016,12/31/2052
T-180,Red Purple Transit,2023,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - PayGo,-93000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2023,Current Obligations,Program Administration,-637600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2023,Revenue,Property tax,68439600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2024,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - City Note,-66000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2024,Current Obligations,Program Administration,-656800,11/20/2016,12/31/2052
T-180,Red Purple Transit,2024,Revenue,Property tax,68439600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2025,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - City Note,-74000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2025,Current Obligations,Program Administration,-676500,11/20/2016,12/31/2052
T-180,Red Purple Transit,2025,Revenue,Property tax,74736400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2026,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - City Note,-74000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2026,Current Obligations,Program Administration,-696700,11/20/2016,12/31/2052
T-180,Red Purple Transit,2026,Revenue,Property tax,74736400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2027,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - City Note,-74000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2027,Current Obligations,Program Administration,-717700,11/20/2016,12/31/2052
T-180,Red Purple Transit,2027,Revenue,Property tax,74736400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2028,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - City Note,-74000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2028,Current Obligations,Program Administration,-739200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2028,Revenue,Property tax,81222000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2029,Current Obligations,IGA - CTA - Red Purple Transit - Phase I - City Note,-45000000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2029,Current Obligations,Program Administration,-761400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2029,Revenue,Property tax,81222000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2030,Current Obligations,Program Administration,-784200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2030,Revenue,Property tax,81222000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2031,Current Obligations,Program Administration,-807700,11/20/2016,12/31/2052
T-180,Red Purple Transit,2031,Revenue,Property tax,87902300,11/20/2016,12/31/2052
T-180,Red Purple Transit,2032,Current Obligations,Program Administration,-832000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2033,Current Obligations,Program Administration,-856900,11/20/2016,12/31/2052
T-180,Red Purple Transit,2034,Current Obligations,Program Administration,-882600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2035,Current Obligations,Program Administration,-909100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2036,Current Obligations,Program Administration,-936400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2037,Current Obligations,Program Administration,-964500,11/20/2016,12/31/2052
T-180,Red Purple Transit,2038,Current Obligations,Program Administration,-993400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2039,Current Obligations,Program Administration,-1023200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2040,Current Obligations,Program Administration,-1053900,11/20/2016,12/31/2052
T-180,Red Purple Transit,2041,Current Obligations,Program Administration,-1085500,11/20/2016,12/31/2052
T-180,Red Purple Transit,2042,Current Obligations,Program Administration,-1118100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2043,Current Obligations,Program Administration,-1151600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2044,Current Obligations,Program Administration,-1186200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2045,Current Obligations,Program Administration,-1221800,11/20/2016,12/31/2052
T-180,Red Purple Transit,2046,Current Obligations,Program Administration,-1258400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2047,Current Obligations,Program Administration,-1296200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2048,Current Obligations,Program Administration,-1335000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2049,Current Obligations,Program Administration,-1375100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2050,Current Obligations,Program Administration,-1416300,11/20/2016,12/31/2052
T-180,Red Purple Transit,2051,Current Obligations,Program Administration,-1458800,11/20/2016,12/31/2052
T-180,Red Purple Transit,2052,Current Obligations,Program Administration,-1502600,11/20/2016,12/31/2052
T-180,Red Purple Transit,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,2454000,11/20/2016,12/31/2052
T-037,River South,Fund / Project Balances,Current Obligations,AIS - Fire Station - Engine Co. 001 - 419 S Wells St - MEP/Tuckpointing/Fire Alarm/Interior Repairs,-1183000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - Van Buren - repairs,-582000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - Van Buren - Repairs - Design,-1500000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge/viaduct - 200-500 W Taylor St - Design,-544000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge/viaduct - 315 W Roosevelt - maintenance,-45300,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge/viaduct - 406 W Van Buren - maintenance,-24800,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-240200,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-588900,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - River South alley reconstruction,-7700,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Riverfront Trail - South Branch - Implementation Plan,-112900,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Street resurfacing - 36-100 W Polk St,-247700,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Streetscape - Congress Pkwy,-200,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Underpass - 9th Street - design,-2874700,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,"CDOT - Viaduct - repairs - 18th St, Wentworth to E side of Chicago River",-1264100,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Wells Wentworth Connector,-25409000,07/30/1997,12/31/2021
T-104,River West,2022,Current Obligations,DPD - Study - Chicago Central City Framework Plan,-31000,01/10/2001,12/31/2025
T-104,River West,2022,Current Obligations,Program Administration,-344400,01/10/2001,12/31/2025
T-104,River West,2022,Revenue,Property tax,36632200,01/10/2001,12/31/2025
T-104,River West,2022,Revenue,Property Tax - 2022 - Collection Variance,-3610900,01/10/2001,12/31/2025
T-104,River West,2022,Fund Balance,Surplus TIF Funds - 2022,-3175400,01/10/2001,12/31/2025
T-104,River West,2022,Current Obligations,TIF Works,308100,01/10/2001,12/31/2025
T-104,River West,2023,Proposed Projects,CDOT - Des Plaines Overpass - replacement - construction,-1042600,01/10/2001,12/31/2025
T-104,River West,2023,Proposed Projects,CDOT - Des Plaines Overpass - replacement - design / environmental,-1750000,01/10/2001,12/31/2025
T-104,River West,2023,Proposed Projects,"CDOT - Street reconstruction - Grand, Halsted to Jefferson - Construction",-1400000,01/10/2001,12/31/2025
T-104,River West,2023,Proposed Projects,North Branch Transitway,-9000000,01/10/2001,12/31/2025
T-104,River West,2023,Current Obligations,Program Administration,-354700,01/10/2001,12/31/2025
T-104,River West,2023,Revenue,Property tax,36632200,01/10/2001,12/31/2025
T-104,River West,2023,Current Obligations,RDA - WaterSaver Faucet,-322000,01/10/2001,12/31/2025
