TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-180,Red Purple Transit,2033,Current Obligations,Program Administration,-856900,11/20/2016,12/31/2052
T-180,Red Purple Transit,2034,Current Obligations,Program Administration,-882600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2035,Current Obligations,Program Administration,-909100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2036,Current Obligations,Program Administration,-936400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2037,Current Obligations,Program Administration,-964500,11/20/2016,12/31/2052
T-180,Red Purple Transit,2038,Current Obligations,Program Administration,-993400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2039,Current Obligations,Program Administration,-1023200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2040,Current Obligations,Program Administration,-1053900,11/20/2016,12/31/2052
T-180,Red Purple Transit,2041,Current Obligations,Program Administration,-1085500,11/20/2016,12/31/2052
T-180,Red Purple Transit,2042,Current Obligations,Program Administration,-1118100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2043,Current Obligations,Program Administration,-1151600,11/20/2016,12/31/2052
T-180,Red Purple Transit,2044,Current Obligations,Program Administration,-1186200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2045,Current Obligations,Program Administration,-1221800,11/20/2016,12/31/2052
T-180,Red Purple Transit,2046,Current Obligations,Program Administration,-1258400,11/20/2016,12/31/2052
T-180,Red Purple Transit,2047,Current Obligations,Program Administration,-1296200,11/20/2016,12/31/2052
T-180,Red Purple Transit,2048,Current Obligations,Program Administration,-1335000,11/20/2016,12/31/2052
T-180,Red Purple Transit,2049,Current Obligations,Program Administration,-1375100,11/20/2016,12/31/2052
T-180,Red Purple Transit,2050,Current Obligations,Program Administration,-1416300,11/20/2016,12/31/2052
T-180,Red Purple Transit,2051,Current Obligations,Program Administration,-1458800,11/20/2016,12/31/2052
T-180,Red Purple Transit,2052,Current Obligations,Program Administration,-1502600,11/20/2016,12/31/2052
T-180,Red Purple Transit,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,5211200,11/20/2016,12/31/2052
T-037,River South,2021,Current Obligations,AIS - Fire Station - Engine Co. 001 - 419 S Wells St - MEP/Tuckpointing/Fire Alarm/Interior Repairs,-1250000,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Bike lanes - protected,20500,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Bike lanes - Protected Bikeways Program,23100,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Bridge/viaduct - 200-500 W Taylor St - Design,577800,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Bridge/viaduct - 315 W Roosevelt - maintenance,48400,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Bridge/viaduct - 406 W Van Buren - maintenance,26200,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,CDOT - Bridge - 18th St / Chicago River - repairs,66900,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,CDOT - Bridge - Harrision Street - repairs,27900,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,CDOT - Bridge - Roosevelt Rd - repairs,405200,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,CDOT - Bridge - Van Buren - repairs,400000,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,CDOT - Streetscape - Congress Pkwy,192600,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Divvy station installation,90300,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Industrial Corridor / PMD study,200,07/30/1997,12/31/2021
T-037,River South,2021,Transfers Between TIF Districts,Port to Roosevelt Clark TIF - Wells Wentworth Connector,-55240500,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Program Administration,-286700,07/30/1997,12/31/2021
T-037,River South,2021,Revenue,Property tax,24262100,07/30/1997,12/31/2021
T-037,River South,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-1819700,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,River South alley reconstruction,146900,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Riverfront Trail - South Branch - Implementation Plan,112900,07/30/1997,12/31/2021
T-037,River South,2021,Fund Balance,Surplus TIF Funds - 2021,-6942200,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,The 78 Development - technical assistance,115000,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,TIF Works,111500,07/30/1997,12/31/2021
T-037,River South,2021,Transfers Between TIF Districts,To Roosevelt Clark (Bridge - Taylor St),-577800,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Traffic signal - Roosevelt/LaSalle,84000,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Viaduct - improvements - Clark & Roosevelt,252300,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Wells St/LaSalle Park infrastructure,20700,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Wells Wentworth Connector,26700100,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Bike lanes - protected,-20500,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Bike lanes - Protected Bikeways Program,-23100,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Bridge/viaduct - 200-500 W Taylor St - Design,-600000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Bridge/viaduct - 315 W Roosevelt - maintenance,-48500,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Bridge/viaduct - 406 W Van Buren - maintenance,-26200,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - 18th St / Chicago River - repairs,-344900,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - Harrision Street - repairs,-27900,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - Roosevelt Rd - repairs,-405200,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - Van Buren - repairs,-632500,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Bridge - Van Buren - Repairs - Design,-1500000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-250000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,CDOT - Streetscape - Congress Pkwy,-192500,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Divvy station installation,-90300,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,79531400,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Industrial Corridor / PMD study,-200,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-675500,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,River South alley reconstruction,-154600,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Riverfront Trail - South Branch - Implementation Plan,-112900,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Street resurfacing - 36-100 W Polk St,-247700,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,The 78 Development - technical assistance,-115000,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,TIF Works,-111500,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Traffic signal - Roosevelt/LaSalle,-104700,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Underpass - 9th Street - design,-2888100,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Viaduct - improvements - Clark & Roosevelt,-252300,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,"Viaduct - repairs - 18th St, Wentworth to E side of Chicago River",-1314200,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Wells St/LaSalle Park infrastructure,-68600,07/30/1997,12/31/2021
T-037,River South,Fund / Project Balances,Current Obligations,Wells Wentworth Connector,-35056700,07/30/1997,12/31/2021
T-104,River West,2021,Current Obligations,ADA Ramps,20200,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,"Bike lanes - Milwaukee, Lake to Fulton",4300,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Bike lanes - protected,96400,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Bike lanes - Protected Bikeways Program,1700,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Bridge/viaduct - Chicago Ave / Chicago River N Branch - replacement,-37957400,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Bus Rapid Transit,17400,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Planned Manufacturing District study,100,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Program Administration,-334400,01/10/2001,12/31/2025
T-104,River West,2021,Revenue,Property tax,29477300,01/10/2001,12/31/2025
T-104,River West,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-2210800,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,RDA - Acquistion - Blommer parcels,300,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,RDA - Metra Market Note A,12300,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,RDA - WaterSaver Faucet,-234200,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,"Street improvements - Kinzie, Carpenter, Peoria, Green",18200,01/10/2001,12/31/2025
T-104,River West,2021,Fund Balance,Surplus TIF Funds - 2021,-20883200,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,TIF Works,308100,01/10/2001,12/31/2025
T-104,River West,2021,Current Obligations,Viaduct - improvements - Halsted,22600,01/10/2001,12/31/2025
T-104,River West,2022,Proposed Projects,CDOT - Des Plaines Overpass - replacement - construction,-3080000,01/10/2001,12/31/2025
T-104,River West,2022,Proposed Projects,CDOT - Des Plaines Overpass - replacement - design / environmental,-1750000,01/10/2001,12/31/2025
T-104,River West,2022,Proposed Projects,"CDOT - Street reconstruction - Grand, Halsted to Jefferson - Construction",-2800000,01/10/2001,12/31/2025
T-104,River West,2022,Current Obligations,IGA - CTA - Blue Line - tunnel improvements,-2500000,01/10/2001,12/31/2025
T-104,River West,2022,Proposed Projects,North Branch Transitway,-16000000,01/10/2001,12/31/2025
T-104,River West,2022,Current Obligations,Program Administration,-344400,01/10/2001,12/31/2025
T-104,River West,2022,Revenue,Property tax,30465900,01/10/2001,12/31/2025
T-104,River West,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-1523300,01/10/2001,12/31/2025
T-104,River West,2022,Proposed Projects,Proposed Transit Project #1,-1500000,01/10/2001,12/31/2025
T-104,River West,2022,Current Obligations,RDA - WaterSaver Faucet,-160000,01/10/2001,12/31/2025
T-104,River West,2022,Fund Balance,Surplus TIF Funds - 2022,-3175400,01/10/2001,12/31/2025
T-104,River West,2023,Proposed Projects,CDOT - Des Plaines Overpass - replacement - construction,-6160000,01/10/2001,12/31/2025
T-104,River West,2023,Current Obligations,Program Administration,-354700,01/10/2001,12/31/2025
T-104,River West,2023,Revenue,Property tax,30465900,01/10/2001,12/31/2025
T-104,River West,2023,Current Obligations,RDA - WaterSaver Faucet,-162000,01/10/2001,12/31/2025
T-104,River West,2024,Proposed Projects,CDOT - Des Plaines Overpass - replacement - construction,-6160000,01/10/2001,12/31/2025
T-104,River West,2024,Current Obligations,Program Administration,-365400,01/10/2001,12/31/2025
T-104,River West,2024,Revenue,Property tax,30465900,01/10/2001,12/31/2025
T-104,River West,2024,Current Obligations,RDA - WaterSaver Faucet,-164000,01/10/2001,12/31/2025
T-104,River West,2025,Current Obligations,Program Administration,-376300,01/10/2001,12/31/2025
T-104,River West,2025,Revenue,Property tax,31484100,01/10/2001,12/31/2025
T-104,River West,2025,Current Obligations,RDA - WaterSaver Faucet,-334000,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Accessible pedestrian signals - multiple locations,-134100,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,ADA Ramps,-20200,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,"Bike lanes - Milwaukee, Lake to Fulton",-4300,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Bike lanes - protected,-96500,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Bike lanes - Protected Bikeways Program,-1700,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Bridge/viaduct - Chicago Ave / Chicago River N Branch - repairs,-932200,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Bridge/viaduct - Chicago Ave / Chicago River N Branch - replacement,-1500000,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Bus Rapid Transit,-37400,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,CDOT - Bridge - joint and deck repair (aka Arterial Street Resurfacing),-400000,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-451600,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Fund Balance,FY 2020 Year End Available Fund Balance,53518700,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,IGA - CTA - Blue Line - Grand Station - improvements,-264500,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1314100,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,North Branch Industrial Corridor Planning Study,-800,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-100,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,RA - Blommer,-3903700,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,RDA - Acquistion - Blommer parcels,-300,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,RDA - Metra Market Note A,-12300,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,SBIF,-600100,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,"Street improvements - Kinzie, Carpenter, Peoria, Green",-18200,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,"Street reconstruction - Grand, Ogden to Jefferson - Design - Phase I/II",-600000,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,TIF Works,-308100,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,Viaduct - improvements - Halsted,-22600,01/10/2001,12/31/2025
T-104,River West,Fund / Project Balances,Current Obligations,WPA street reconstruction - 928-961 W Superior,-698000,01/10/2001,12/31/2025
T-184,Roosevelt Clark,2021,Current Obligations,CDOT - Bridge/viaduct - 200-500 W Taylor St - Design,-577800,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2021,Transfers Between TIF Districts,From River South (Bridge - Taylor St),577800,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2021,Transfers Between TIF Districts,Port to Roosevelt Clark TIF - Wells Wentworth Connector,55240500,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2021,Revenue,Property tax,2063900,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2021,Revenue,Property Tax - 2021 - 7.5% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-154800,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2021,Current Obligations,Wells Wentworth Connector,-55240500,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2022,Proposed Projects,CDOT - Bridge/viaduct - 200-500 W Taylor St - construction,-4500000,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2022,Proposed Transfers,From Jefferson/Roosevelt (Bridge - Taylor St),4500000,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2022,Current Obligations,OBM - Reserve For Future Pmts - The 78 Infrastructure,-3000000,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2022,Current Obligations,Program Administration,-41000,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2022,Revenue,Property tax,2291500,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2022,Revenue,Property Tax - 2022 - 5.0% Reserve For COVID-19 Tax Revenue Uncertainty - Tax Amounts/Collection Loss/Appeals/Refunds,-114600,04/10/2019,12/31/2043
T-184,Roosevelt Clark,2023,Proposed Projects,CDOT - Bridge/viaduct - 200-500 W Taylor St - construction,-4500000,04/10/2019,12/31/2043
