TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-147,LaSalle Central,2022,Current Obligations,City Hall - improvements - additional funding (cashflow adjustment),-10946800,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Current Obligations,IGA - CTA - Lake Street Bridge - trackwork improvements,-3500000,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Current Obligations,Program administration,-1126500,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Current Obligations,RDA - Riverside Park II,-4040700,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Proposed Projects,AIS - City Hall - 121 N LaSalle St - Fire/Life Safety/Interior/Exterior,-10500000,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Proposed Projects,CDOT - ADA - Audible Pedestrian Signals (APS) - 27 intersections,-5000000,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Proposed Projects,CDOT - Wells St improvements - street/sidewalk/vaulted sidewalk,-10000000,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Proposed Projects,Proposed transit project #1,-24600000,11/15/2006,12/31/2030
T-147,LaSalle Central,2022,Revenue,Property tax,121162800,11/15/2006,12/31/2030
T-147,LaSalle Central,2023,Current Obligations,Bridge - Lake St bridge - reconstruction,-42166600,11/15/2006,12/31/2030
T-150,Addison South,2024,Current Obligations,Program administration,-126000,05/09/2007,12/31/2031
T-147,LaSalle Central,2023,Current Obligations,IGA - CTA - Lake Street Bridge - trackwork improvements,-1750000,11/15/2006,12/31/2030
T-147,LaSalle Central,2023,Current Obligations,Program administration,-1352100,11/15/2006,12/31/2030
T-147,LaSalle Central,2023,Current Obligations,RDA - Riverside Park II,-22231800,11/15/2006,12/31/2030
T-147,LaSalle Central,2023,Proposed Projects,CDOT - ADA - Audible Pedestrian Signals (APS) - 27 intersections,-2500000,11/15/2006,12/31/2030
T-147,LaSalle Central,2023,Proposed Projects,Proposed transit project #1,-12300000,11/15/2006,12/31/2030
T-147,LaSalle Central,2023,Revenue,Property tax,121162800,11/15/2006,12/31/2030
T-147,LaSalle Central,2024,Current Obligations,Bridge - Lake St bridge - reconstruction,-21083300,11/15/2006,12/31/2030
T-147,LaSalle Central,2024,Current Obligations,Bridge - Washington St - Construction,-25666700,11/15/2006,12/31/2030
T-147,LaSalle Central,2024,Current Obligations,Program administration,-1825900,11/15/2006,12/31/2030
T-147,LaSalle Central,2024,Revenue,Property tax,121162800,11/15/2006,12/31/2030
T-147,LaSalle Central,2025,Current Obligations,Bridge - Washington St - Construction,-51333400,11/15/2006,12/31/2030
T-147,LaSalle Central,2025,Current Obligations,Program administration,-2009500,11/15/2006,12/31/2030
T-147,LaSalle Central,2025,Revenue,Property tax,132901700,11/15/2006,12/31/2030
T-147,LaSalle Central,2026,Current Obligations,Bridge - Jackson St - Construction,-33000000,11/15/2006,12/31/2030
T-147,LaSalle Central,2026,Current Obligations,Program administration,-3036000,11/15/2006,12/31/2030
T-147,LaSalle Central,2026,Revenue,Property tax,132901700,11/15/2006,12/31/2030
T-147,LaSalle Central,2027,Current Obligations,Program administration,-3815100,11/15/2006,12/31/2030
T-147,LaSalle Central,2027,Revenue,Property tax,132901700,11/15/2006,12/31/2030
T-147,LaSalle Central,2028,Current Obligations,Program administration,-4145500,11/15/2006,12/31/2030
T-147,LaSalle Central,2028,Revenue,Property tax,144992700,11/15/2006,12/31/2030
T-147,LaSalle Central,2029,Current Obligations,Program administration,-4146300,11/15/2006,12/31/2030
T-147,LaSalle Central,2029,Revenue,Property tax,144992700,11/15/2006,12/31/2030
T-147,LaSalle Central,2030,Current Obligations,Program administration,-4147200,11/15/2006,12/31/2030
T-147,LaSalle Central,2030,Revenue,Property tax,144992700,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Accessible pedestrian signals - multiple locations,-50900,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,ADA ramps - 2008,-27700,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,ADA ramps - 2009,-285800,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,ADA ramps - Wacker,-66000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge - Jackson St - Design/Environmental,-3500000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge - Lake St - repairs,-8227300,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge - Lake St bridge - engineering,-4750000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge - Randolph St - dolphin repairs,-750000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge - Washington St - Design/Environmental,-4750000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge - Washington St Bascule - structural / mechancial repairs,-1200000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Bridge house - Jackson Blvd - repairs,-33100,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-750000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - Council Chambers ADA ramp,-9400,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - elevator shafts & façade,-2037500,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - façade/structural repairs,-35500,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - foundation repairs,-19700,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - improvements - additional funding,-29450500,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - improvements - additional funding (cashflow adjustment),29450500,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,City Hall - sprinkler/chiller/security/steam pipes/courtyard roof,-1762000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-4800000,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,RDA - Riverside Park II,-3998200,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Current Obligations,Riverfront Trail - South Branch - implementation plan,-164100,11/15/2006,12/31/2030
T-147,LaSalle Central,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,114896700,11/15/2006,12/31/2030
T-149,Stevenson/Brighton,2020,Current Obligations,IGA - CPD - headquarters - acquisition,-2000000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2020,Current Obligations,IGA - CPS - Brighton Pk II,-4093200,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2020,Current Obligations,Program administration,-61700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2020,Revenue,Property tax,5073500,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-304400,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2020,Transfers Between TIF Districts,From Midway Ind. Corr. (Park District headquarters),3150000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,IGA - CPD - headquarters - acquisition,-1650000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,IGA - CPD - Park 0426 - Brighton Park - remove tiles / retop PIP / play equipment repairs,-125000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,IGA - CPS - Brighton Pk II,-1775000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,Program administration,-64400,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,SBIF,-1000000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,Soutwest Industrial Corridors - Transportation/Distribution/Logistics Uses Study,-77700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,TIF Works,-75000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,Traffic signal installaion - 4821 S Western Blvd,170700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Current Obligations,Viaduct - improvements - Pulaski north of I-55,900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Proposed Projects,CDOT - Polling Place - ADA improvements - 3 school(s),-375000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Proposed Projects,Proposed ADA Polling Place Project(s),-225000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Proposed Projects,TIF Works,-50000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Proposed Transfers,Port to Little Village Industrial TIF - Park project,-500000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Revenue,Property tax,5073500,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-1066700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2022,Current Obligations,IGA - CPS - Brighton Pk II,-2100000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2022,Current Obligations,Program administration,-70900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2022,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2022,Revenue,Property tax,5416900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2023,Current Obligations,IGA - CPS - Brighton Pk II,-2125000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2023,Current Obligations,Program administration,-84600,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2023,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2023,Revenue,Property tax,5416900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2024,Current Obligations,IGA - CPS - Brighton Pk II,-2225000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2024,Current Obligations,Program administration,-113400,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2024,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2024,Revenue,Property tax,5416900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2025,Current Obligations,IGA - CPS - Brighton Pk II,-2500000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2025,Current Obligations,Program administration,-122000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2025,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2025,Revenue,Property tax,5770700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2026,Current Obligations,IGA - CPS - Brighton Pk II,-2864000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2026,Current Obligations,Program administration,-183000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2026,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2026,Revenue,Property tax,5770700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2027,Current Obligations,Program administration,-229200,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2027,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2027,Revenue,Property tax,5770700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2028,Current Obligations,Program administration,-244800,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2028,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2028,Revenue,Property tax,6135100,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2029,Current Obligations,Program administration,-245000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2029,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2029,Revenue,Property tax,6135100,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2030,Current Obligations,Program administration,-245100,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2030,Current Obligations,RDA - Pulaski Promenade,-929300,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2030,Revenue,Property tax,6135100,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2031,Current Obligations,Program administration,-262600,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,2031,Revenue,Property tax,6510500,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1500000,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Current Obligations,RDA - Pulaski Promenade,-920900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Current Obligations,Traffic signal installaion - 4821 S Western Blvd,-170700,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Current Obligations,Viaduct - improvements - Pulaski north of I-55,-900,04/11/2007,12/31/2031
T-149,Stevenson/Brighton,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,6673300,04/11/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,CDOT - Lighting - decorative pole replacement,-80000,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,Program administration,-69100,05/09/2007,12/31/2031
T-150,Addison South,2020,Current Obligations,RDA - Coyote Logistics,-224600,05/09/2007,12/31/2031
T-150,Addison South,2020,Revenue,Property tax,6016200,05/09/2007,12/31/2031
T-150,Addison South,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-361000,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,Bridge - Diversey Parkway - repairs,4400,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,CDOT - CTA - Bus Priority Zone - Western Ave / Diversey,-475000,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,CDOT - Traffic Signal - Left-Turn - Elston/Logan,-101000,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,NIF,158700,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,"Pedestrian safety improvements - Diversey, I-90 ramp to Western Ave",137400,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,Police Station - Area 3 - repairs,100,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,Program administration,-72100,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,RDA - Coyote Logistics,-212300,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,SBIF,-500000,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,TIF Works,-50000,05/09/2007,12/31/2031
T-150,Addison South,2021,Current Obligations,Viaduct - removal & ROW acquisition - Belmont/Western/Clybourn,654000,05/09/2007,12/31/2031
T-150,Addison South,2021,Fund Balance,Surplus TIF Funds - 2021,-3527500,05/09/2007,12/31/2031
T-150,Addison South,2021,Proposed Projects,AIS - DSS - Ward Yard - 33rd Ward - 3143 N Rockwell Ave - MEP/Interior Repairs/Windows/Fire Alarm,-525000,05/09/2007,12/31/2031
T-150,Addison South,2021,Proposed Projects,AIS - Fleet Facility - 3245 N Campbell - rehab,-3000000,05/09/2007,12/31/2031
T-150,Addison South,2021,Proposed Projects,AIS - Police Station - District 19 - 2452 W Belmont Ave - Detective Lock-up - MEP,-1500000,05/09/2007,12/31/2031
T-150,Addison South,2021,Proposed Projects,TIF Works,-50000,05/09/2007,12/31/2031
T-150,Addison South,2021,Proposed Transfers,To Diversey Chicago River (Lighting),-24000,05/09/2007,12/31/2031
T-150,Addison South,2021,Revenue,Property tax,6016200,05/09/2007,12/31/2031
T-150,Addison South,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-1104000,05/09/2007,12/31/2031
T-150,Addison South,2022,Current Obligations,Program administration,-78900,05/09/2007,12/31/2031
T-150,Addison South,2022,Current Obligations,SBIF,-500000,05/09/2007,12/31/2031
T-150,Addison South,2022,Revenue,Property tax,6340800,05/09/2007,12/31/2031
T-150,Addison South,2023,Current Obligations,Program administration,-94100,05/09/2007,12/31/2031
T-150,Addison South,2023,Revenue,Property tax,6340800,05/09/2007,12/31/2031
T-150,Addison South,2024,Revenue,Property tax,6340800,05/09/2007,12/31/2031
T-150,Addison South,2025,Current Obligations,Program administration,-134800,05/09/2007,12/31/2031
T-150,Addison South,2025,Revenue,Property tax,6675100,05/09/2007,12/31/2031
T-150,Addison South,2026,Current Obligations,Program administration,-202000,05/09/2007,12/31/2031
T-150,Addison South,2026,Revenue,Property tax,6675100,05/09/2007,12/31/2031
T-150,Addison South,2027,Current Obligations,Program administration,-252900,05/09/2007,12/31/2031
T-150,Addison South,2027,Revenue,Property tax,6675100,05/09/2007,12/31/2031
T-150,Addison South,2028,Current Obligations,Program administration,-268100,05/09/2007,12/31/2031
T-150,Addison South,2028,Revenue,Property tax,7019400,05/09/2007,12/31/2031
T-150,Addison South,2029,Current Obligations,Program administration,-268300,05/09/2007,12/31/2031
T-150,Addison South,2029,Revenue,Property tax,7019400,05/09/2007,12/31/2031
T-150,Addison South,2030,Current Obligations,Program administration,-268500,05/09/2007,12/31/2031
T-150,Addison South,2030,Revenue,Property tax,7019400,05/09/2007,12/31/2031
T-150,Addison South,2031,Current Obligations,Program administration,-284100,05/09/2007,12/31/2031
